pixel;lat;lon
1151;40.1000;4.0833
1152;40.1000;4.1000
1153;40.1000;4.1167
1154;40.1000;4.1333
1155;40.1000;4.1500
1156;40.1000;4.1667
1157;40.1000;4.1833
1158;40.1000;4.2000
1159;40.1000;4.2167
1160;40.1000;4.2333
1161;40.1000;4.2500
1162;40.1000;4.2667
1163;40.1000;4.2833
1164;40.1000;4.3000
1165;40.1000;4.3167
1166;40.1000;4.3333
1167;40.1000;4.3500
1168;40.1000;4.3667
1169;40.1000;4.3833
1170;40.1000;4.4000
1171;40.1000;4.4167
1172;40.1000;4.4333
1173;40.1000;4.4500
1174;40.1000;4.4667
1175;40.1000;4.4833
1176;40.1000;4.5000
1177;40.1000;4.5167
1178;40.1000;4.5333
1179;40.1000;4.5500
1180;40.1000;4.5667
1181;40.1000;4.5833
1182;40.1000;4.6000
1183;40.1000;4.6167
1184;40.1000;4.6333
1185;40.1000;4.6500
1186;40.1000;4.6667
1187;40.1000;4.6833
1188;40.1000;4.7000
1189;40.1000;4.7167
1190;40.1000;4.7333
1191;40.1000;4.7500
1192;40.1000;4.7667
1193;40.1000;4.7833
1194;40.1000;4.8000
1195;40.1000;4.8167
1196;40.1000;4.8333
1197;40.1000;4.8500
1198;40.1000;4.8667
1199;40.1000;4.8833
1200;40.1000;4.9000
1201;40.1000;4.9167
1202;40.1000;4.9333
1203;40.1000;4.9500
1204;40.1000;4.9667
1205;40.1000;4.9833
1206;40.1000;5.0000
1207;40.1000;5.0167
1208;40.1000;5.0333
1209;40.1000;5.0500
1210;40.1000;5.0667
1211;40.1000;5.0833
1212;40.1000;5.1000
1213;40.1000;5.1167
1214;40.1000;5.1333
1215;40.1000;5.1500
1216;40.1000;5.1667
1217;40.1000;5.1833
1218;40.1000;5.2000
1219;40.1000;5.2167
1220;40.1000;5.2333
1221;40.1000;5.2500
1222;40.1000;5.2667
1223;40.1000;5.2833
1224;40.1000;5.3000
1225;40.1000;5.3167
1226;40.1000;5.3333
1227;40.1000;5.3500
1228;40.1000;5.3667
1229;40.1000;5.3833
1230;40.1000;5.4000
1231;40.1000;5.4167
1232;40.1000;5.4333
1233;40.1000;5.4500
1234;40.1000;5.4667
1235;40.1000;5.4833
1236;40.1000;5.5000
1237;40.1000;5.5167
1238;40.1000;5.5333
1239;40.1000;5.5500
1240;40.1000;5.5667
1241;40.1000;5.5833
1242;40.1000;5.6000
1243;40.1000;5.6167
1244;40.1000;5.6333
1245;40.1000;5.6500
1246;40.1000;5.6667
1247;40.1000;5.6833
1248;40.1000;5.7000
1249;40.1000;5.7167
1250;40.1000;5.7333
1251;40.1000;5.7500
1252;40.1000;5.7667
1253;40.1000;5.7833
1254;40.1000;5.8000
1255;40.1000;5.8167
1256;40.1000;5.8333
1257;40.1000;5.8500
1258;40.1000;5.8667
1259;40.1000;5.8833
1260;40.1000;5.9000
1261;40.1000;5.9167
1262;40.1000;5.9333
1263;40.1000;5.9500
1264;40.1000;5.9667
1265;40.1000;5.9833
1266;40.1000;6.0000
1267;40.1167;3.0000
1268;40.1167;3.0167
1269;40.1167;3.0333
1270;40.1167;3.0500
1271;40.1167;3.0667
1272;40.1167;3.0833
1273;40.1167;3.1000
1274;40.1167;3.1167
1275;40.1167;3.1333
1276;40.1167;3.1500
1277;40.1167;3.1667
1278;40.1167;3.1833
1279;40.1167;3.2000
1280;40.1167;3.2167
1281;40.1167;3.2333
1282;40.1167;3.2500
1283;40.1167;3.2667
1284;40.1167;3.2833
1285;40.1167;3.3000
1286;40.1167;3.3167
1287;40.1167;3.3333
1288;40.1167;3.3500
1289;40.1167;3.3667
1290;40.1167;3.3833
1291;40.1167;3.4000
1292;40.1167;3.4167
1293;40.1167;3.4333
1294;40.1167;3.4500
1295;40.1167;3.4667
1296;40.1167;3.4833
1297;40.1167;3.5000
1298;40.1167;3.5167
1299;40.1167;3.5333
1300;40.1167;3.5500
1301;40.1167;3.5667
1302;40.1167;3.5833
1303;40.1167;3.6000
1304;40.1167;3.6167
1305;40.1167;3.6333
1306;40.1167;3.6500
1307;40.1167;3.6667
1308;40.1167;3.6833
1309;40.1167;3.7000
1310;40.1167;3.7167
1311;40.1167;3.7333
1312;40.1167;3.7500
1313;40.1167;3.7667
1314;40.1167;3.7833
1315;40.1167;3.8000
1316;40.1167;3.8167
1317;40.1167;3.8333
1318;40.1167;3.8500
1319;40.1167;3.8667
1320;40.1167;3.8833
1321;40.1167;3.9000
1322;40.1167;3.9167
1323;40.1167;3.9333
1324;40.1167;3.9500
1325;40.1167;3.9667
1326;40.1167;3.9833
1327;40.1167;4.0000
1328;40.1167;4.0167
1329;40.1167;4.0333
1330;40.1167;4.0500
1331;40.1167;4.0667
1332;40.1167;4.0833
1333;40.1167;4.1000
1334;40.1167;4.1167
1335;40.1167;4.1333
1336;40.1167;4.1500
1337;40.1167;4.1667
1338;40.1167;4.1833
1339;40.1167;4.2000
1340;40.1167;4.2167
1341;40.1167;4.2333
1342;40.1167;4.2500
1343;40.1167;4.2667
1344;40.1167;4.2833
1345;40.1167;4.3000
1346;40.1167;4.3167
1347;40.1167;4.3333
1348;40.1167;4.3500
1349;40.1167;4.3667
1350;40.1167;4.3833
1351;40.1167;4.4000
1352;40.1167;4.4167
1353;40.1167;4.4333
1354;40.1167;4.4500
1355;40.1167;4.4667
1356;40.1167;4.4833
1357;40.1167;4.5000
1358;40.1167;4.5167
1359;40.1167;4.5333
1360;40.1167;4.5500
1361;40.1167;4.5667
1362;40.1167;4.5833
1363;40.1167;4.6000
1364;40.1167;4.6167
1365;40.1167;4.6333
1366;40.1167;4.6500
1367;40.1167;4.6667
1368;40.1167;4.6833
1369;40.1167;4.7000
1370;40.1167;4.7167
1371;40.1167;4.7333
1372;40.1167;4.7500
1373;40.1167;4.7667
1374;40.1167;4.7833
1375;40.1167;4.8000
1376;40.1167;4.8167
1377;40.1167;4.8333
1378;40.1167;4.8500
1379;40.1167;4.8667
1380;40.1167;4.8833
1381;40.1167;4.9000
1382;40.1167;4.9167
1383;40.1167;4.9333
1384;40.1167;4.9500
1385;40.1167;4.9667
1386;40.1167;4.9833
1387;40.1167;5.0000
1388;40.1167;5.0167
1389;40.1167;5.0333
1390;40.1167;5.0500
1391;40.1167;5.0667
1392;40.1167;5.0833
1393;40.1167;5.1000
1394;40.1167;5.1167
1395;40.1167;5.1333
1396;40.1167;5.1500
1397;40.1167;5.1667
1398;40.1167;5.1833
1399;40.1167;5.2000
1400;40.1167;5.2167
1401;40.1167;5.2333
1402;40.1167;5.2500
1403;40.1167;5.2667
1404;40.1167;5.2833
1405;40.1167;5.3000
1406;40.1167;5.3167
1407;40.1167;5.3333
1408;40.1167;5.3500
1409;40.1167;5.3667
1410;40.1167;5.3833
1411;40.1167;5.4000
1412;40.1167;5.4167
1413;40.1167;5.4333
1414;40.1167;5.4500
1415;40.1167;5.4667
1416;40.1167;5.4833
1417;40.1167;5.5000
1418;40.1167;5.5167
1419;40.1167;5.5333
1420;40.1167;5.5500
1421;40.1167;5.5667
1422;40.1167;5.5833
1423;40.1167;5.6000
1424;40.1167;5.6167
1425;40.1167;5.6333
1426;40.1167;5.6500
1427;40.1167;5.6667
1428;40.1167;5.6833
1429;40.1167;5.7000
1430;40.1167;5.7167
1431;40.1167;5.7333
1432;40.1167;5.7500
1433;40.1167;5.7667
1434;40.1167;5.7833
1435;40.1167;5.8000
1436;40.1167;5.8167
1437;40.1167;5.8333
1438;40.1167;5.8500
1439;40.1167;5.8667
1440;40.1167;5.8833
1441;40.1167;5.9000
1442;40.1167;5.9167
1443;40.1167;5.9333
1444;40.1167;5.9500
1445;40.1167;5.9667
1446;40.1167;5.9833
1447;40.1167;6.0000
1448;40.1333;3.0000
1449;40.1333;3.0167
1450;40.1333;3.0333
1451;40.1333;3.0500
1452;40.1333;3.0667
1453;40.1333;3.0833
1454;40.1333;3.1000
1455;40.1333;3.1167
1456;40.1333;3.1333
1457;40.1333;3.1500
1458;40.1333;3.1667
1459;40.1333;3.1833
1460;40.1333;3.2000
1461;40.1333;3.2167
1462;40.1333;3.2333
1463;40.1333;3.2500
1464;40.1333;3.2667
1465;40.1333;3.2833
1466;40.1333;3.3000
1467;40.1333;3.3167
1468;40.1333;3.3333
1469;40.1333;3.3500
1470;40.1333;3.3667
1471;40.1333;3.3833
1472;40.1333;3.4000
1473;40.1333;3.4167
1474;40.1333;3.4333
1475;40.1333;3.4500
1476;40.1333;3.4667
1477;40.1333;3.4833
1478;40.1333;3.5000
1479;40.1333;3.5167
1480;40.1333;3.5333
1481;40.1333;3.5500
1482;40.1333;3.5667
1483;40.1333;3.5833
1484;40.1333;3.6000
1485;40.1333;3.6167
1486;40.1333;3.6333
1487;40.1333;3.6500
1488;40.1333;3.6667
1489;40.1333;3.6833
1490;40.1333;3.7000
1491;40.1333;3.7167
1492;40.1333;3.7333
1493;40.1333;3.7500
1494;40.1333;3.7667
1495;40.1333;3.7833
1496;40.1333;3.8000
1497;40.1333;3.8167
1498;40.1333;3.8333
1499;40.1333;3.8500
1500;40.1333;3.8667
1501;40.1333;3.8833
1502;40.1333;3.9000
1503;40.1333;3.9167
1504;40.1333;3.9333
1505;40.1333;3.9500
1506;40.1333;3.9667
1507;40.1333;3.9833
1508;40.1333;4.0000
1509;40.1333;4.0167
1510;40.1333;4.0333
1511;40.1333;4.0500
1512;40.1333;4.0667
1513;40.1333;4.0833
1514;40.1333;4.1000
1515;40.1333;4.1167
1516;40.1333;4.1333
1517;40.1333;4.1500
1518;40.1333;4.1667
1519;40.1333;4.1833
1520;40.1333;4.2000
1521;40.1333;4.2167
1522;40.1333;4.2333
1523;40.1333;4.2500
1524;40.1333;4.2667
1525;40.1333;4.2833
1526;40.1333;4.3000
1527;40.1333;4.3167
1528;40.1333;4.3333
1529;40.1333;4.3500
1530;40.1333;4.3667
1531;40.1333;4.3833
1532;40.1333;4.4000
1533;40.1333;4.4167
1534;40.1333;4.4333
1535;40.1333;4.4500
1536;40.1333;4.4667
1537;40.1333;4.4833
1538;40.1333;4.5000
1539;40.1333;4.5167
1540;40.1333;4.5333
1541;40.1333;4.5500
1542;40.1333;4.5667
1543;40.1333;4.5833
1544;40.1333;4.6000
1545;40.1333;4.6167
1546;40.1333;4.6333
1547;40.1333;4.6500
1548;40.1333;4.6667
1549;40.1333;4.6833
1550;40.1333;4.7000
1551;40.1333;4.7167
1552;40.1333;4.7333
1553;40.1333;4.7500
1554;40.1333;4.7667
1555;40.1333;4.7833
1556;40.1333;4.8000
1557;40.1333;4.8167
1558;40.1333;4.8333
1559;40.1333;4.8500
1560;40.1333;4.8667
1561;40.1333;4.8833
1562;40.1333;4.9000
1563;40.1333;4.9167
1564;40.1333;4.9333
1565;40.1333;4.9500
1566;40.1333;4.9667
1567;40.1333;4.9833
1568;40.1333;5.0000
1569;40.1333;5.0167
1570;40.1333;5.0333
1571;40.1333;5.0500
1572;40.1333;5.0667
1573;40.1333;5.0833
1574;40.1333;5.1000
1575;40.1333;5.1167
1576;40.1333;5.1333
1577;40.1333;5.1500
1578;40.1333;5.1667
1579;40.1333;5.1833
1580;40.1333;5.2000
1581;40.1333;5.2167
1582;40.1333;5.2333
1583;40.1333;5.2500
1584;40.1333;5.2667
1585;40.1333;5.2833
1586;40.1333;5.3000
1587;40.1333;5.3167
1588;40.1333;5.3333
1589;40.1333;5.3500
1590;40.1333;5.3667
1591;40.1333;5.3833
1592;40.1333;5.4000
1593;40.1333;5.4167
1594;40.1333;5.4333
1595;40.1333;5.4500
1596;40.1333;5.4667
1597;40.1333;5.4833
1598;40.1333;5.5000
1599;40.1333;5.5167
1600;40.1333;5.5333
1601;40.1333;5.5500
1602;40.1333;5.5667
1603;40.1333;5.5833
1604;40.1333;5.6000
1605;40.1333;5.6167
1606;40.1333;5.6333
1607;40.1333;5.6500
1608;40.1333;5.6667
1609;40.1333;5.6833
1610;40.1333;5.7000
1611;40.1333;5.7167
1612;40.1333;5.7333
1613;40.1333;5.7500
1614;40.1333;5.7667
1615;40.1333;5.7833
1616;40.1333;5.8000
1617;40.1333;5.8167
1618;40.1333;5.8333
1619;40.1333;5.8500
1620;40.1333;5.8667
1621;40.1333;5.8833
1622;40.1333;5.9000
1623;40.1333;5.9167
1624;40.1333;5.9333
1625;40.1333;5.9500
1626;40.1333;5.9667
1627;40.1333;5.9833
1628;40.1333;6.0000
1629;40.1500;3.0000
1630;40.1500;3.0167
1631;40.1500;3.0333
1632;40.1500;3.0500
1633;40.1500;3.0667
1634;40.1500;3.0833
1635;40.1500;3.1000
1636;40.1500;3.1167
1637;40.1500;3.1333
1638;40.1500;3.1500
1639;40.1500;3.1667
1640;40.1500;3.1833
1641;40.1500;3.2000
1642;40.1500;3.2167
1643;40.1500;3.2333
1644;40.1500;3.2500
1645;40.1500;3.2667
1646;40.1500;3.2833
1647;40.1500;3.3000
1648;40.1500;3.3167
1649;40.1500;3.3333
1650;40.1500;3.3500
1651;40.1500;3.3667
1652;40.1500;3.3833
1653;40.1500;3.4000
1654;40.1500;3.4167
1655;40.1500;3.4333
1656;40.1500;3.4500
1657;40.1500;3.4667
1658;40.1500;3.4833
1659;40.1500;3.5000
1660;40.1500;3.5167
1661;40.1500;3.5333
1662;40.1500;3.5500
1663;40.1500;3.5667
1664;40.1500;3.5833
1665;40.1500;3.6000
1666;40.1500;3.6167
1667;40.1500;3.6333
1668;40.1500;3.6500
1669;40.1500;3.6667
1670;40.1500;3.6833
1671;40.1500;3.7000
1672;40.1500;3.7167
1673;40.1500;3.7333
1674;40.1500;3.7500
1675;40.1500;3.7667
1676;40.1500;3.7833
1677;40.1500;3.8000
1678;40.1500;3.8167
1679;40.1500;3.8333
1680;40.1500;3.8500
1681;40.1500;3.8667
1682;40.1500;3.8833
1683;40.1500;3.9000
1684;40.1500;3.9167
1685;40.1500;3.9333
1686;40.1500;3.9500
1687;40.1500;3.9667
1688;40.1500;3.9833
1689;40.1500;4.0000
1690;40.1500;4.0167
1691;40.1500;4.0333
1692;40.1500;4.0500
1693;40.1500;4.0667
1694;40.1500;4.0833
1695;40.1500;4.1000
1696;40.1500;4.1167
1697;40.1500;4.1333
1698;40.1500;4.1500
1699;40.1500;4.1667
1700;40.1500;4.1833
1701;40.1500;4.2000
1702;40.1500;4.2167
1703;40.1500;4.2333
1704;40.1500;4.2500
1705;40.1500;4.2667
1706;40.1500;4.2833
1707;40.1500;4.3000
1708;40.1500;4.3167
1709;40.1500;4.3333
1710;40.1500;4.3500
1711;40.1500;4.3667
1712;40.1500;4.3833
1713;40.1500;4.4000
1714;40.1500;4.4167
1715;40.1500;4.4333
1716;40.1500;4.4500
1717;40.1500;4.4667
1718;40.1500;4.4833
1719;40.1500;4.5000
1720;40.1500;4.5167
1721;40.1500;4.5333
1722;40.1500;4.5500
1723;40.1500;4.5667
1724;40.1500;4.5833
1725;40.1500;4.6000
1726;40.1500;4.6167
1727;40.1500;4.6333
1728;40.1500;4.6500
1729;40.1500;4.6667
1730;40.1500;4.6833
1731;40.1500;4.7000
1732;40.1500;4.7167
1733;40.1500;4.7333
1734;40.1500;4.7500
1735;40.1500;4.7667
1736;40.1500;4.7833
1737;40.1500;4.8000
1738;40.1500;4.8167
1739;40.1500;4.8333
1740;40.1500;4.8500
1741;40.1500;4.8667
1742;40.1500;4.8833
1743;40.1500;4.9000
1744;40.1500;4.9167
1745;40.1500;4.9333
1746;40.1500;4.9500
1747;40.1500;4.9667
1748;40.1500;4.9833
1749;40.1500;5.0000
1750;40.1500;5.0167
1751;40.1500;5.0333
1752;40.1500;5.0500
1753;40.1500;5.0667
1754;40.1500;5.0833
1755;40.1500;5.1000
1756;40.1500;5.1167
1757;40.1500;5.1333
1758;40.1500;5.1500
1759;40.1500;5.1667
1760;40.1500;5.1833
1761;40.1500;5.2000
1762;40.1500;5.2167
1763;40.1500;5.2333
1764;40.1500;5.2500
1765;40.1500;5.2667
1766;40.1500;5.2833
1767;40.1500;5.3000
1768;40.1500;5.3167
1769;40.1500;5.3333
1770;40.1500;5.3500
1771;40.1500;5.3667
1772;40.1500;5.3833
1773;40.1500;5.4000
1774;40.1500;5.4167
1775;40.1500;5.4333
1776;40.1500;5.4500
1777;40.1500;5.4667
1778;40.1500;5.4833
1779;40.1500;5.5000
1780;40.1500;5.5167
1781;40.1500;5.5333
1782;40.1500;5.5500
1783;40.1500;5.5667
1784;40.1500;5.5833
1785;40.1500;5.6000
1786;40.1500;5.6167
1787;40.1500;5.6333
1788;40.1500;5.6500
1789;40.1500;5.6667
1790;40.1500;5.6833
1791;40.1500;5.7000
1792;40.1500;5.7167
1793;40.1500;5.7333
1794;40.1500;5.7500
1795;40.1500;5.7667
1796;40.1500;5.7833
1797;40.1500;5.8000
1798;40.1500;5.8167
1799;40.1500;5.8333
1800;40.1500;5.8500
1801;40.1500;5.8667
1802;40.1500;5.8833
1803;40.1500;5.9000
1804;40.1500;5.9167
1805;40.1500;5.9333
1806;40.1500;5.9500
1807;40.1500;5.9667
1808;40.1500;5.9833
1809;40.1500;6.0000
1810;40.1667;3.0000
1811;40.1667;3.0167
1812;40.1667;3.0333
1813;40.1667;3.0500
1814;40.1667;3.0667
1815;40.1667;3.0833
1816;40.1667;3.1000
1817;40.1667;3.1167
1818;40.1667;3.1333
1819;40.1667;3.1500
1820;40.1667;3.1667
1821;40.1667;3.1833
1822;40.1667;3.2000
1823;40.1667;3.2167
1824;40.1667;3.2333
1825;40.1667;3.2500
1826;40.1667;3.2667
1827;40.1667;3.2833
1828;40.1667;3.3000
1829;40.1667;3.3167
1830;40.1667;3.3333
1831;40.1667;3.3500
1832;40.1667;3.3667
1833;40.1667;3.3833
1834;40.1667;3.4000
1835;40.1667;3.4167
1836;40.1667;3.4333
1837;40.1667;3.4500
1838;40.1667;3.4667
1839;40.1667;3.4833
1840;40.1667;3.5000
1841;40.1667;3.5167
1842;40.1667;3.5333
1843;40.1667;3.5500
1844;40.1667;3.5667
1845;40.1667;3.5833
1846;40.1667;3.6000
1847;40.1667;3.6167
1848;40.1667;3.6333
1849;40.1667;3.6500
1850;40.1667;3.6667
1851;40.1667;3.6833
1852;40.1667;3.7000
1853;40.1667;3.7167
1854;40.1667;3.7333
1855;40.1667;3.7500
1856;40.1667;3.7667
1857;40.1667;3.7833
1858;40.1667;3.8000
1859;40.1667;3.8167
1860;40.1667;3.8333
1861;40.1667;3.8500
1862;40.1667;3.8667
1863;40.1667;3.8833
1864;40.1667;3.9000
1865;40.1667;3.9167
1866;40.1667;3.9333
1867;40.1667;3.9500
1868;40.1667;3.9667
1869;40.1667;3.9833
1870;40.1667;4.0000
1871;40.1667;4.0167
1872;40.1667;4.0333
1873;40.1667;4.0500
1874;40.1667;4.0667
1875;40.1667;4.0833
1876;40.1667;4.1000
1877;40.1667;4.1167
1878;40.1667;4.1333
1879;40.1667;4.1500
1880;40.1667;4.1667
1881;40.1667;4.1833
1882;40.1667;4.2000
1883;40.1667;4.2167
1884;40.1667;4.2333
1885;40.1667;4.2500
1886;40.1667;4.2667
1887;40.1667;4.2833
1888;40.1667;4.3000
1889;40.1667;4.3167
1890;40.1667;4.3333
1891;40.1667;4.3500
1892;40.1667;4.3667
1893;40.1667;4.3833
1894;40.1667;4.4000
1895;40.1667;4.4167
1896;40.1667;4.4333
1897;40.1667;4.4500
1898;40.1667;4.4667
1899;40.1667;4.4833
1900;40.1667;4.5000
1901;40.1667;4.5167
1902;40.1667;4.5333
1903;40.1667;4.5500
1904;40.1667;4.5667
1905;40.1667;4.5833
1906;40.1667;4.6000
1907;40.1667;4.6167
1908;40.1667;4.6333
1909;40.1667;4.6500
1910;40.1667;4.6667
1911;40.1667;4.6833
1912;40.1667;4.7000
1913;40.1667;4.7167
1914;40.1667;4.7333
1915;40.1667;4.7500
1916;40.1667;4.7667
1917;40.1667;4.7833
1918;40.1667;4.8000
1919;40.1667;4.8167
1920;40.1667;4.8333
1921;40.1667;4.8500
1922;40.1667;4.8667
1923;40.1667;4.8833
1924;40.1667;4.9000
1925;40.1667;4.9167
1926;40.1667;4.9333
1927;40.1667;4.9500
1928;40.1667;4.9667
1929;40.1667;4.9833
1930;40.1667;5.0000
1931;40.1667;5.0167
1932;40.1667;5.0333
1933;40.1667;5.0500
1934;40.1667;5.0667
1935;40.1667;5.0833
1936;40.1667;5.1000
1937;40.1667;5.1167
1938;40.1667;5.1333
1939;40.1667;5.1500
1940;40.1667;5.1667
1941;40.1667;5.1833
1942;40.1667;5.2000
1943;40.1667;5.2167
1944;40.1667;5.2333
1945;40.1667;5.2500
1946;40.1667;5.2667
1947;40.1667;5.2833
1948;40.1667;5.3000
1949;40.1667;5.3167
1950;40.1667;5.3333
1951;40.1667;5.3500
1952;40.1667;5.3667
1953;40.1667;5.3833
1954;40.1667;5.4000
1955;40.1667;5.4167
1956;40.1667;5.4333
1957;40.1667;5.4500
1958;40.1667;5.4667
1959;40.1667;5.4833
1960;40.1667;5.5000
1961;40.1667;5.5167
1962;40.1667;5.5333
1963;40.1667;5.5500
1964;40.1667;5.5667
1965;40.1667;5.5833
1966;40.1667;5.6000
1967;40.1667;5.6167
1968;40.1667;5.6333
1969;40.1667;5.6500
1970;40.1667;5.6667
1971;40.1667;5.6833
1972;40.1667;5.7000
1973;40.1667;5.7167
1974;40.1667;5.7333
1975;40.1667;5.7500
1976;40.1667;5.7667
1977;40.1667;5.7833
1978;40.1667;5.8000
1979;40.1667;5.8167
1980;40.1667;5.8333
1981;40.1667;5.8500
1982;40.1667;5.8667
1983;40.1667;5.8833
1984;40.1667;5.9000
1985;40.1667;5.9167
1986;40.1667;5.9333
1987;40.1667;5.9500
1988;40.1667;5.9667
1989;40.1667;5.9833
1990;40.1667;6.0000
1991;40.1833;3.0000
1992;40.1833;3.0167
1993;40.1833;3.0333
1994;40.1833;3.0500
1995;40.1833;3.0667
1996;40.1833;3.0833
1997;40.1833;3.1000
1998;40.1833;3.1167
1999;40.1833;3.1333
2000;40.1833;3.1500
2001;40.1833;3.1667
2002;40.1833;3.1833
2003;40.1833;3.2000
2004;40.1833;3.2167
2005;40.1833;3.2333
2006;40.1833;3.2500
2007;40.1833;3.2667
2008;40.1833;3.2833
2009;40.1833;3.3000
2010;40.1833;3.3167
2011;40.1833;3.3333
2012;40.1833;3.3500
2013;40.1833;3.3667
2014;40.1833;3.3833
2015;40.1833;3.4000
2016;40.1833;3.4167
2017;40.1833;3.4333
2018;40.1833;3.4500
2019;40.1833;3.4667
2020;40.1833;3.4833
2021;40.1833;3.5000
2022;40.1833;3.5167
2023;40.1833;3.5333
2024;40.1833;3.5500
2025;40.1833;3.5667
2026;40.1833;3.5833
2027;40.1833;3.6000
2028;40.1833;3.6167
2029;40.1833;3.6333
2030;40.1833;3.6500
2031;40.1833;3.6667
2032;40.1833;3.6833
2033;40.1833;3.7000
2034;40.1833;3.7167
2035;40.1833;3.7333
2036;40.1833;3.7500
2037;40.1833;3.7667
2038;40.1833;3.7833
2039;40.1833;3.8000
2040;40.1833;3.8167
2041;40.1833;3.8333
2042;40.1833;3.8500
2043;40.1833;3.8667
2044;40.1833;3.8833
2045;40.1833;3.9000
2046;40.1833;3.9167
2047;40.1833;3.9333
2048;40.1833;3.9500
2049;40.1833;3.9667
2050;40.1833;3.9833
2051;40.1833;4.0000
2052;40.1833;4.0167
2053;40.1833;4.0333
2054;40.1833;4.0500
2055;40.1833;4.0667
2056;40.1833;4.0833
2057;40.1833;4.1000
2058;40.1833;4.1167
2059;40.1833;4.1333
2060;40.1833;4.1500
2061;40.1833;4.1667
2062;40.1833;4.1833
2063;40.1833;4.2000
2064;40.1833;4.2167
2065;40.1833;4.2333
2066;40.1833;4.2500
2067;40.1833;4.2667
2068;40.1833;4.2833
2069;40.1833;4.3000
2070;40.1833;4.3167
2071;40.1833;4.3333
2072;40.1833;4.3500
2073;40.1833;4.3667
2074;40.1833;4.3833
2075;40.1833;4.4000
2076;40.1833;4.4167
2077;40.1833;4.4333
2078;40.1833;4.4500
2079;40.1833;4.4667
2080;40.1833;4.4833
2081;40.1833;4.5000
2082;40.1833;4.5167
2083;40.1833;4.5333
2084;40.1833;4.5500
2085;40.1833;4.5667
2086;40.1833;4.5833
2087;40.1833;4.6000
2088;40.1833;4.6167
2089;40.1833;4.6333
2090;40.1833;4.6500
2091;40.1833;4.6667
2092;40.1833;4.6833
2093;40.1833;4.7000
2094;40.1833;4.7167
2095;40.1833;4.7333
2096;40.1833;4.7500
2097;40.1833;4.7667
2098;40.1833;4.7833
2099;40.1833;4.8000
2100;40.1833;4.8167
2101;40.1833;4.8333
2102;40.1833;4.8500
2103;40.1833;4.8667
2104;40.1833;4.8833
2105;40.1833;4.9000
2106;40.1833;4.9167
2107;40.1833;4.9333
2108;40.1833;4.9500
2109;40.1833;4.9667
2110;40.1833;4.9833
2111;40.1833;5.0000
2112;40.1833;5.0167
2113;40.1833;5.0333
2114;40.1833;5.0500
2115;40.1833;5.0667
2116;40.1833;5.0833
2117;40.1833;5.1000
2118;40.1833;5.1167
2119;40.1833;5.1333
2120;40.1833;5.1500
2121;40.1833;5.1667
2122;40.1833;5.1833
2123;40.1833;5.2000
2124;40.1833;5.2167
2125;40.1833;5.2333
2126;40.1833;5.2500
2127;40.1833;5.2667
2128;40.1833;5.2833
2129;40.1833;5.3000
2130;40.1833;5.3167
2131;40.1833;5.3333
2132;40.1833;5.3500
2133;40.1833;5.3667
2134;40.1833;5.3833
2135;40.1833;5.4000
2136;40.1833;5.4167
2137;40.1833;5.4333
2138;40.1833;5.4500
2139;40.1833;5.4667
2140;40.1833;5.4833
2141;40.1833;5.5000
2142;40.1833;5.5167
2143;40.1833;5.5333
2144;40.1833;5.5500
2145;40.1833;5.5667
2146;40.1833;5.5833
2147;40.1833;5.6000
2148;40.1833;5.6167
2149;40.1833;5.6333
2150;40.1833;5.6500
2151;40.1833;5.6667
2152;40.1833;5.6833
2153;40.1833;5.7000
2154;40.1833;5.7167
2155;40.1833;5.7333
2156;40.1833;5.7500
2157;40.1833;5.7667
2158;40.1833;5.7833
2159;40.1833;5.8000
2160;40.1833;5.8167
2161;40.1833;5.8333
2162;40.1833;5.8500
2163;40.1833;5.8667
2164;40.1833;5.8833
2165;40.1833;5.9000
2166;40.1833;5.9167
2167;40.1833;5.9333
2168;40.1833;5.9500
2169;40.1833;5.9667
2170;40.1833;5.9833
2171;40.1833;6.0000
2172;40.2000;3.0000
2173;40.2000;3.0167
2174;40.2000;3.0333
2175;40.2000;3.0500
2176;40.2000;3.0667
2177;40.2000;3.0833
2178;40.2000;3.1000
2179;40.2000;3.1167
2180;40.2000;3.1333
2181;40.2000;3.1500
2182;40.2000;3.1667
2183;40.2000;3.1833
2184;40.2000;3.2000
2185;40.2000;3.2167
2186;40.2000;3.2333
2187;40.2000;3.2500
2188;40.2000;3.2667
2189;40.2000;3.2833
2190;40.2000;3.3000
2191;40.2000;3.3167
2192;40.2000;3.3333
2193;40.2000;3.3500
2194;40.2000;3.3667
2195;40.2000;3.3833
2196;40.2000;3.4000
2197;40.2000;3.4167
2198;40.2000;3.4333
2199;40.2000;3.4500
2200;40.2000;3.4667
2201;40.2000;3.4833
2202;40.2000;3.5000
2203;40.2000;3.5167
2204;40.2000;3.5333
2205;40.2000;3.5500
2206;40.2000;3.5667
2207;40.2000;3.5833
2208;40.2000;3.6000
2209;40.2000;3.6167
2210;40.2000;3.6333
2211;40.2000;3.6500
2212;40.2000;3.6667
2213;40.2000;3.6833
2214;40.2000;3.7000
2215;40.2000;3.7167
2216;40.2000;3.7333
2217;40.2000;3.7500
2218;40.2000;3.7667
2219;40.2000;3.7833
2220;40.2000;3.8000
2221;40.2000;3.8167
2222;40.2000;3.8333
2223;40.2000;3.8500
2224;40.2000;3.8667
2225;40.2000;3.8833
2226;40.2000;3.9000
